ID	Location	Membrane	Nucleus	Cytoplasm	Extracellular	Mitochondrion	Cell_membrane	Endoplasmic_reticulum	Plastid	Golgi_apparatus	Lysosome/Vacuole	Peroxisome
sp|Q69F56|Negative_487	Extracellular	0.0004	0.0	0.0001	0.9986	0.0001	0.0002	0.0003	0.0	0.0	0.0008	0.0
sp|Q8J0D7|Negative_487	Extracellular	0.0003	0.0	0.0	0.9985	0.0	0.0001	0.0004	0.0	0.0	0.0009	0.0
sp|D4AWY5|Negative_487	Extracellular	0.0004	0.0	0.0	0.9985	0.0001	0.0002	0.0003	0.0	0.0	0.0008	0.0
sp|B3A0Q3|Negative_525	Extracellular	0.0306	0.003	0.0004	0.7184	0.0052	0.0002	0.2456	0.001	0.0086	0.0177	0.0
sp|Q8RX86|Negative_526	Extracellular	0.0027	0.0014	0.006	0.8493	0.0048	0.0016	0.0207	0.0007	0.0001	0.1149	0.0003
sp|O35188|Negative_524	Cell_membrane	0.9717	0.0008	0.0004	0.0334	0.0051	0.8563	0.0629	0.0001	0.0349	0.0057	0.0003
sp|B3A0P2|Negative_527	Extracellular	0.1203	0.0042	0.0148	0.5957	0.0226	0.0093	0.2431	0.0066	0.0127	0.0897	0.0012
sp|P41748|Negative_516	Extracellular	0.132	0.0011	0.0159	0.6832	0.0932	0.0094	0.0125	0.108	0.0004	0.0738	0.0026
sp|D4B0N9|Negative_532	Extracellular	0.0001	0.0	0.0021	0.9835	0.0003	0.0002	0.0052	0.0	0.0	0.0087	0.0
sp|Q9UVI4|Negative_529	Extracellular	0.0	0.0	0.0	0.9998	0.0	0.0	0.0	0.0	0.0	0.0002	0.0
sp|P86950|Negative_528	Extracellular	0.0001	0.0	0.0001	0.9069	0.0	0.0001	0.003	0.0	0.0	0.0899	0.0
sp|D4AV38|Negative_530	Extracellular	0.006	0.0007	0.0081	0.7322	0.0026	0.0018	0.2218	0.0002	0.0001	0.0326	0.0
sp|Q9VWU1|Negative_531	Extracellular	0.0003	0.0	0.0028	0.8056	0.0001	0.0013	0.0284	0.0	0.0	0.1618	0.0
sp|Q12567|Negative_516	Extracellular	0.0011	0.0002	0.0025	0.8787	0.0165	0.0002	0.0086	0.0134	0.0	0.0799	0.0
sp|D8QLP9|Negative_390	Extracellular	0.0	0.0	0.0	0.9963	0.0	0.0	0.0014	0.0	0.0	0.0022	0.0
sp|Q9BWS9|Negative_533	Extracellular	0.039	0.0002	0.0019	0.5243	0.0177	0.001	0.4012	0.0007	0.0004	0.0522	0.0003
sp|Q5A8I8|Negative_534	Cell_membrane	0.575	0.0001	0.0001	0.3737	0.0003	0.5578	0.0271	0.0	0.0102	0.0307	0.0
sp|P04280|Negative_192	Extracellular	0.0	0.0001	0.0009	0.9978	0.0012	0.0	0.0	0.0	0.0	0.0	0.0
sp|P13582|Negative_535	Extracellular	0.0001	0.0	0.0019	0.9124	0.0	0.0002	0.0038	0.0	0.0	0.0817	0.0
sp|Q9V3Z2|Negative_536	Extracellular	0.0019	0.0001	0.0006	0.7657	0.0006	0.0052	0.0298	0.0	0.0045	0.1936	0.0
sp|Q93097|Negative_537	Extracellular	0.2348	0.0004	0.0007	0.4356	0.0018	0.2234	0.0763	0.0	0.0159	0.2454	0.0003
sp|P0CY27|Negative_522	Extracellular	0.0001	0.0	0.0045	0.8728	0.0002	0.0001	0.0129	0.0001	0.0	0.1094	0.0
sp|P0CU33|Negative_516	Extracellular	0.0001	0.0	0.0001	0.9479	0.0	0.0	0.0037	0.0	0.0	0.0482	0.0
sp|P01137|Negative_538	Extracellular	0.0005	0.0	0.0001	0.9933	0.0001	0.0006	0.0028	0.0	0.0003	0.0028	0.0
sp|O60667|Negative_540	Cell_membrane	0.9981	0.0034	0.0004	0.0003	0.001	0.8924	0.086	0.0001	0.0105	0.0004	0.0054
sp|Q7SDR1|Negative_539	Extracellular	0.0001	0.0	0.0003	0.9777	0.0001	0.0	0.0005	0.0	0.0	0.0214	0.0
sp|Q04951|Negative_541	Extracellular	0.0004	0.0001	0.0008	0.9797	0.002	0.0004	0.0042	0.0001	0.0001	0.0127	0.0
sp|Q39688|Negative_430	Extracellular	0.0009	0.0002	0.0016	0.9505	0.0001	0.0005	0.0178	0.0	0.0001	0.0291	0.0
sp|O00744|Negative_492	Extracellular	0.0165	0.0006	0.0007	0.9723	0.0003	0.0064	0.0154	0.0	0.001	0.0032	0.0
sp|Q966V2|Negative_542	Extracellular	0.0008	0.0	0.0014	0.9311	0.0003	0.0005	0.0015	0.0064	0.0001	0.0588	0.0
sp|D4AZK9|Negative_543	Cell_membrane	0.9896	0.0001	0.0	0.0036	0.0015	0.9597	0.0215	0.0001	0.003	0.0102	0.0001
sp|D4AZY1|Negative_544	Extracellular	0.0093	0.0004	0.0142	0.8893	0.0299	0.001	0.0207	0.0157	0.0	0.025	0.0038
sp|Q08431|Negative_412	Extracellular	0.0037	0.0001	0.0002	0.7626	0.0004	0.0015	0.0356	0.0	0.0032	0.1964	0.0
sp|Q66NB7|Negative_545	Extracellular	0.0001	0.0	0.0	0.9975	0.0001	0.0	0.0009	0.0	0.0	0.0014	0.0
sp|P53334|Negative_541	Extracellular	0.0003	0.0	0.0005	0.9158	0.0002	0.0001	0.0152	0.0	0.0	0.0681	0.0
sp|P01012|Negative_546	Extracellular	0.3633	0.0226	0.1157	0.2261	0.0758	0.0572	0.1892	0.0311	0.0719	0.1766	0.0338
sp|Q59SF7|Negative_499	Extracellular	0.0004	0.0	0.0003	0.9911	0.0002	0.0003	0.0046	0.0	0.0	0.0034	0.0
sp|P85841|Negative_504	Cytoplasm	0.0742	0.0903	0.4106	0.2496	0.0282	0.0359	0.0359	0.0142	0.0118	0.0469	0.0767
sp|Q3UST5|Negative_518	Extracellular	0.0012	0.0	0.0001	0.9571	0.0	0.0005	0.031	0.0	0.0	0.0112	0.0
sp|P25236|Negative_547	Extracellular	0.0009	0.0	0.0	0.998	0.0	0.001	0.0004	0.0	0.0001	0.0004	0.0
sp|Q9CYH5|Negative_548	Cytoplasm	0.0385	0.006	0.4998	0.11	0.1283	0.0029	0.0035	0.0164	0.0002	0.0059	0.2269
sp|Q92344|Negative_549	Extracellular	0.0537	0.0002	0.001	0.8141	0.0008	0.0045	0.1108	0.0009	0.0003	0.0674	0.0
sp|O76856|Negative_550	Lysosome/Vacuole	0.0021	0.0	0.0049	0.234	0.0004	0.0005	0.0471	0.0009	0.0	0.7121	0.0001
sp|P36222|Negative_394	Extracellular	0.0052	0.0006	0.0042	0.9105	0.0035	0.0044	0.0233	0.0003	0.0006	0.0526	0.0001
sp|Q29411|Negative_394	Extracellular	0.0139	0.0004	0.0021	0.8606	0.0029	0.0035	0.0407	0.0002	0.0008	0.0886	0.0002
sp|Q68GV9|Negative_487	Extracellular	0.0	0.0	0.0007	0.9962	0.0003	0.0	0.0006	0.0	0.0	0.0022	0.0
sp|Q8NJP6|Negative_551	Extracellular	0.0001	0.0	0.0	0.9982	0.0	0.0	0.0006	0.0	0.0	0.0011	0.0
sp|Q28755|Negative_552	Extracellular	0.1073	0.0001	0.0051	0.7712	0.012	0.0062	0.1507	0.0007	0.0005	0.0506	0.003
sp|P19136|Negative_553	Extracellular	0.0001	0.0	0.0008	0.9869	0.0001	0.0001	0.0038	0.0	0.0	0.0082	0.0
sp|P49908|Negative_547	Extracellular	0.0004	0.0001	0.0002	0.9987	0.0001	0.0003	0.0003	0.0	0.0	0.0002	0.0
sp|P08174|Negative_554	Cell_membrane	0.997	0.0001	0.0	0.0007	0.0001	0.9756	0.0199	0.0	0.0032	0.0004	0.0
sp|P22725|Negative_537	Extracellular	0.0305	0.001	0.0071	0.9493	0.002	0.0182	0.0064	0.0	0.0016	0.0142	0.0001
sp|P41221|Negative_537	Extracellular	0.079	0.0015	0.0173	0.8151	0.0027	0.0108	0.0156	0.0	0.1108	0.0261	0.0001
sp|P83493|Negative_552	Extracellular	0.0818	0.0002	0.0113	0.7574	0.0169	0.0057	0.146	0.0016	0.0008	0.0554	0.0047
sp|Q27Q52|Negative_537	Extracellular	0.0802	0.0022	0.0168	0.8182	0.0053	0.0133	0.012	0.0	0.1088	0.023	0.0002
sp|Q9BXN1|Negative_555	Extracellular	0.0034	0.0004	0.0007	0.9105	0.0018	0.0003	0.0805	0.0002	0.0001	0.0055	0.0
sp|Q75R32|Negative_556	Extracellular	0.0	0.0	0.0	0.9992	0.0	0.0	0.0001	0.0	0.0	0.0007	0.0
sp|P83495|Negative_552	Extracellular	0.186	0.0001	0.0089	0.655	0.0122	0.0112	0.2224	0.0031	0.0008	0.0794	0.0069
sp|Q8NJ73|Negative_509	Extracellular	0.0	0.0	0.001	0.9975	0.0004	0.0	0.0003	0.0	0.0	0.0008	0.0
sp|P70274|Negative_547	Extracellular	0.0001	0.0	0.0	0.9995	0.0	0.0002	0.0001	0.0	0.0	0.0001	0.0
sp|Q59XX2|Negative_541	Extracellular	0.0001	0.0	0.0001	0.9889	0.0	0.0001	0.0031	0.0	0.0	0.0077	0.0
sp|Q2U1F3|Negative_557	Lysosome/Vacuole	0.0035	0.0001	0.0127	0.3142	0.0027	0.0004	0.1153	0.0023	0.0004	0.5517	0.0002
sp|Q8TAX7|Negative_558	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q9U6L5|Negative_559	Extracellular	0.0	0.0	0.0	0.9991	0.0	0.0	0.0002	0.0	0.0	0.0007	0.0
sp|O08689|Negative_560	Extracellular	0.0009	0.0006	0.0009	0.9606	0.0004	0.0004	0.0169	0.0	0.0011	0.019	0.0
sp|Q98TB4|Negative_560	Extracellular	0.0	0.0	0.0001	0.9974	0.0	0.0	0.0017	0.0	0.0	0.0007	0.0
sp|Q5I3Q2|Negative_560	Extracellular	0.0001	0.0	0.0001	0.9933	0.0	0.0001	0.0042	0.0	0.0	0.0023	0.0
sp|Q66S21|Negative_561	Extracellular	0.0001	0.0	0.0001	0.9902	0.0	0.0002	0.0053	0.0	0.0	0.0041	0.0
sp|Q9NAS8|Negative_563	Extracellular	0.0038	0.0	0.0003	0.643	0.0002	0.0014	0.0599	0.0	0.0016	0.2935	0.0
sp|P21902|Negative_564	Extracellular	0.0149	0.0015	0.0122	0.7495	0.0114	0.0075	0.0409	0.047	0.0008	0.1281	0.0009
sp|P08571|Negative_562	Extracellular	0.257	0.0003	0.0011	0.6948	0.0005	0.1923	0.076	0.0	0.0002	0.0347	0.0001
sp|Q9FLN0|Negative_565	Extracellular	0.0091	0.0003	0.008	0.7913	0.0011	0.0018	0.0926	0.0004	0.0003	0.1041	0.0001
sp|D4B5D4|Negative_566	Cell_membrane	0.9933	0.0003	0.0	0.0027	0.0079	0.889	0.0439	0.0001	0.0487	0.007	0.0004
sp|Q5QHG5|Negative_557	Extracellular	0.0012	0.0003	0.0257	0.6693	0.0034	0.0003	0.0378	0.0017	0.0001	0.2603	0.0011
sp|Q96LB8|Negative_567	Extracellular	0.0001	0.0	0.0006	0.9515	0.0002	0.0001	0.0057	0.0	0.0	0.0419	0.0
sp|D4B528|Negative_557	Extracellular	0.0014	0.0003	0.0256	0.648	0.0037	0.0004	0.0464	0.0019	0.0001	0.2726	0.001
sp|Q5AKU5|Negative_383	Extracellular	0.0	0.0	0.0	0.9976	0.0	0.0	0.0001	0.0	0.0	0.0023	0.0
sp|Q9FXE5|Negative_568	Extracellular	0.0005	0.0	0.0027	0.8673	0.0009	0.0002	0.0311	0.0012	0.0	0.0964	0.0001
sp|Q9LXB8|Negative_570	Extracellular	0.1917	0.0029	0.0096	0.4803	0.0229	0.0961	0.1327	0.0008	0.1869	0.0677	0.0
sp|P04628|Negative_404	Extracellular	0.0005	0.0	0.0	0.9974	0.0	0.0003	0.0005	0.0	0.0	0.0018	0.0
sp|Q9GZP0|Negative_569	Extracellular	0.0009	0.002	0.0022	0.9838	0.0045	0.0013	0.004	0.0	0.0003	0.0019	0.0
sp|Q2VG86|Negative_535	Extracellular	0.0156	0.0003	0.0035	0.7744	0.0028	0.0069	0.0724	0.0001	0.0121	0.1271	0.0004
sp|Q8C7G5|Negative_571	Extracellular	0.0365	0.0013	0.0048	0.7473	0.0487	0.0015	0.1655	0.0039	0.0005	0.0264	0.0001
sp|Q98SV1|Negative_547	Extracellular	0.0	0.0	0.0005	0.9991	0.0001	0.0	0.0001	0.0	0.0	0.0001	0.0
sp|O70169|Negative_572	Endoplasmic_reticulum	0.7386	0.0003	0.0003	0.0897	0.0044	0.2067	0.47	0.0001	0.1268	0.1011	0.0006
sp|Q9IBF7|Negative_573	Extracellular	0.0023	0.0001	0.0006	0.6223	0.0004	0.0015	0.0811	0.0001	0.0002	0.2937	0.0
sp|Q6Q788|Negative_571	Extracellular	0.0239	0.0006	0.0044	0.7691	0.017	0.0015	0.1866	0.0026	0.001	0.0172	0.0001
sp|P36135|Negative_383	Extracellular	0.0	0.0	0.0	0.9988	0.0	0.0	0.0002	0.0	0.0	0.001	0.0
sp|O14904|Negative_575	Extracellular	0.0001	0.0	0.0001	0.9972	0.0	0.0002	0.0013	0.0	0.0001	0.0012	0.0
sp|O97366|Negative_536	Extracellular	0.0001	0.0	0.0016	0.9879	0.0001	0.0	0.0037	0.0	0.0	0.0066	0.0
sp|A6H6T1|Negative_572	Cell_membrane	0.958	0.0008	0.0008	0.0208	0.0031	0.7701	0.113	0.0	0.0711	0.0188	0.0015
sp|P78310|Negative_574	Cell_membrane	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
sp|D4AL26|Negative_576	Extracellular	0.0017	0.0001	0.0012	0.9493	0.0037	0.0006	0.0208	0.0003	0.0004	0.0237	0.0
sp|Q9NR23|Negative_579	Extracellular	0.0368	0.0062	0.0073	0.5969	0.002	0.0178	0.1806	0.0001	0.0223	0.1667	0.0002
sp|D8VPP5|Negative_580	Extracellular	0.0022	0.0001	0.0036	0.8626	0.0005	0.0014	0.0446	0.0001	0.0	0.0869	0.0002
sp|Q9C7N5|Negative_578	Extracellular	0.0034	0.0	0.0011	0.7815	0.0005	0.0041	0.0665	0.0	0.0002	0.146	0.0
sp|Q66S17|Negative_561	Extracellular	0.0	0.0	0.0002	0.9972	0.0	0.0001	0.0014	0.0	0.0	0.0011	0.0
sp|Q4QRF7|Negative_577	Extracellular	0.1439	0.0027	0.0062	0.6394	0.006	0.0353	0.207	0.0008	0.0085	0.0936	0.0004
sp|A5PF61|Negative_577	Extracellular	0.0557	0.0019	0.0054	0.6658	0.0021	0.0096	0.2191	0.0001	0.0018	0.0941	0.0001
sp|Q9NAS9|Negative_563	Extracellular	0.0372	0.0	0.0043	0.7938	0.0008	0.0387	0.0462	0.0	0.0001	0.116	0.0001
sp|P84516|Negative_581	Extracellular	0.0125	0.0006	0.0045	0.863	0.0076	0.0067	0.0475	0.0028	0.0008	0.066	0.0006
sp|Q9STX1|Negative_582	Endoplasmic_reticulum	0.6851	0.0008	0.0013	0.0625	0.0025	0.0177	0.7936	0.0031	0.102	0.0165	0.0
sp|Q16769|Negative_583	Extracellular	0.082	0.0006	0.0008	0.5262	0.0037	0.0022	0.2779	0.0001	0.03	0.1585	0.0001
sp|Q2PGV8|Negative_584	Extracellular	0.0002	0.0	0.0018	0.9307	0.0006	0.0001	0.0115	0.0001	0.0	0.0552	0.0
sp|O94753|Negative_553	Extracellular	0.0001	0.0	0.0003	0.9832	0.0001	0.0001	0.0035	0.0	0.0	0.0127	0.0
sp|Q9UR19|Negative_553	Extracellular	0.0002	0.0	0.0004	0.9825	0.0001	0.0002	0.0042	0.0	0.0	0.0126	0.0
sp|P09544|Negative_537	Extracellular	0.0	0.0	0.0	0.9998	0.0	0.0	0.0	0.0	0.0	0.0001	0.0
sp|H2A0L3|Negative_585	Extracellular	0.0001	0.0	0.0003	0.9981	0.0	0.0	0.0004	0.0	0.0	0.0012	0.0
sp|Q9FZA2|Negative_586	Extracellular	0.0006	0.0	0.0	0.9993	0.0	0.0003	0.0001	0.0	0.0	0.0002	0.0
sp|Q5AB48|Negative_587	Extracellular	0.0005	0.0	0.0001	0.9948	0.0001	0.0001	0.0021	0.0	0.0	0.0028	0.0
sp|O14905|Negative_575	Extracellular	0.0	0.0	0.0001	0.9995	0.0	0.0	0.0001	0.0	0.0	0.0003	0.0
sp|P86875|Negative_588	Extracellular	0.0005	0.0001	0.0017	0.9549	0.0004	0.0001	0.0204	0.0	0.0	0.0223	0.0
sp|P86954|Negative_585	Extracellular	0.0001	0.0	0.0002	0.9964	0.0	0.0	0.0006	0.0	0.0	0.0027	0.0
sp|Q66S25|Negative_561	Extracellular	0.0002	0.0	0.0006	0.9883	0.0001	0.0005	0.0044	0.0	0.0	0.0061	0.0
sp|P56703|Negative_537	Extracellular	0.0034	0.0	0.0005	0.9861	0.0	0.0039	0.0026	0.0	0.0004	0.0064	0.0
sp|Q9YGV1|Negative_579	Extracellular	0.0065	0.002	0.0046	0.9108	0.0022	0.0035	0.0409	0.0002	0.0013	0.0346	0.0001
sp|Q64299|Negative_591	Extracellular	0.0004	0.0004	0.0011	0.9553	0.0004	0.0007	0.0005	0.0	0.0003	0.0414	0.0
sp|Q9VPQ2|Negative_589	Endoplasmic_reticulum	0.0581	0.0013	0.0065	0.128	0.0036	0.0023	0.7204	0.0007	0.0046	0.1326	0.0001
sp|P38616|Negative_590	Extracellular	0.0039	0.0001	0.0032	0.9441	0.0046	0.0005	0.0076	0.0155	0.0	0.0241	0.0002
sp|I1RQU5|Negative_584	Extracellular	0.1394	0.0173	0.1373	0.5714	0.0739	0.0837	0.0069	0.0097	0.0047	0.0485	0.0465
sp|D4AQ52|Negative_592	Extracellular	0.0091	0.0002	0.0252	0.8822	0.0505	0.0004	0.0057	0.0068	0.0	0.0228	0.0062
sp|P40689|Negative_593	Extracellular	0.0409	0.0	0.0007	0.6723	0.0061	0.0005	0.3002	0.0	0.0001	0.0201	0.0
sp|P49893|Negative_537	Extracellular	0.0002	0.0	0.0001	0.999	0.0	0.0001	0.0001	0.0	0.0	0.0006	0.0
sp|Q6PRW6|Negative_509	Extracellular	0.0003	0.0	0.0047	0.9506	0.0011	0.0002	0.0142	0.0002	0.0	0.0289	0.0002
sp|Q9HE18|Negative_551	Extracellular	0.0	0.0	0.0001	0.9928	0.0	0.0	0.0014	0.0	0.0	0.0057	0.0
sp|Q2LMP1|Negative_537	Extracellular	0.0001	0.0	0.0003	0.9992	0.0001	0.0001	0.0001	0.0	0.0	0.0002	0.0
sp|P27467|Negative_537	Extracellular	0.0005	0.0004	0.0019	0.9966	0.0004	0.0003	0.0001	0.0	0.0	0.0002	0.0
sp|Q670P5|Negative_595	Extracellular	0.0003	0.0001	0.0005	0.9982	0.0004	0.0003	0.0002	0.0	0.0001	0.0002	0.0
sp|P56704|Negative_537	Extracellular	0.0005	0.0003	0.0013	0.9975	0.0002	0.0004	0.0001	0.0	0.0	0.0003	0.0
sp|Q9QWK4|Negative_594	Extracellular	0.0	0.0	0.0	0.9886	0.0	0.0001	0.0045	0.0	0.0	0.0067	0.0
sp|P23433|Negative_597	Endoplasmic_reticulum	0.1167	0.0001	0.0019	0.0961	0.0046	0.0021	0.5343	0.0008	0.0118	0.3476	0.0007
sp|P23432|Negative_597	Endoplasmic_reticulum	0.0806	0.0001	0.0011	0.1096	0.0017	0.0022	0.457	0.0004	0.0103	0.4174	0.0002
sp|Q9H1J5|Negative_596	Extracellular	0.0002	0.0	0.0001	0.9917	0.0001	0.0002	0.0016	0.0	0.0	0.0063	0.0
sp|Q8I6K0|Negative_598	Extracellular	0.0003	0.0	0.0004	0.9757	0.0	0.0001	0.0033	0.0	0.0	0.0205	0.0
sp|Q9QZQ5|Negative_591	Extracellular	0.0003	0.0004	0.0017	0.9913	0.0003	0.001	0.0002	0.0	0.0002	0.0048	0.0
sp|P49338|Negative_537	Extracellular	0.0006	0.0001	0.0003	0.9917	0.0	0.0008	0.0019	0.0	0.0003	0.0049	0.0
sp|Q8X168|Negative_600	Extracellular	0.0008	0.0	0.0036	0.5354	0.0003	0.0002	0.0837	0.0009	0.0	0.3758	0.0
sp|Q00870|Negative_599	Extracellular	0.0035	0.0002	0.0303	0.7212	0.0042	0.003	0.0352	0.006	0.0	0.1996	0.0003
sp|O00755|Negative_537	Extracellular	0.073	0.0009	0.0051	0.8535	0.006	0.0498	0.0039	0.0	0.0189	0.0617	0.0001
sp|P28047|Negative_537	Extracellular	0.0035	0.0	0.0002	0.9685	0.0002	0.0017	0.0016	0.0	0.0006	0.0272	0.0
sp|B3A0R4|Negative_602	Extracellular	0.0082	0.0041	0.0054	0.9318	0.0203	0.0018	0.0119	0.0211	0.0002	0.0032	0.0001
sp|H2A0K8|Negative_528	Extracellular	0.0001	0.0	0.0	0.9996	0.0	0.0	0.0002	0.0	0.0	0.0002	0.0
sp|B6ZI38|Negative_603	Extracellular	0.0031	0.0019	0.0021	0.9881	0.0014	0.0029	0.0014	0.0004	0.001	0.0009	0.0
sp|Q8BM15|Negative_601	Extracellular	0.0001	0.0	0.0	0.9984	0.0	0.0001	0.001	0.0	0.0	0.0005	0.0
sp|P56706|Negative_537	Extracellular	0.0026	0.0	0.0001	0.9698	0.0001	0.0018	0.0015	0.0	0.0007	0.026	0.0
sp|H2A0L2|Negative_605	Extracellular	0.0	0.0	0.0003	0.9988	0.0	0.0	0.0001	0.0	0.0	0.0008	0.0
sp|P86953|Negative_605	Extracellular	0.0	0.0	0.0003	0.9981	0.0	0.0	0.0002	0.0	0.0	0.0014	0.0
sp|P29268|Negative_591	Extracellular	0.0	0.0	0.0005	0.9992	0.0	0.0	0.0	0.0	0.0	0.0001	0.0
sp|P00739|Negative_604	Extracellular	0.0297	0.0008	0.0167	0.7519	0.0053	0.0017	0.103	0.0005	0.0011	0.1188	0.0002
sp|O43866|Negative_594	Extracellular	0.0014	0.0001	0.0007	0.9928	0.0003	0.0017	0.001	0.0	0.0	0.0035	0.0
sp|Q6FHJ7|Negative_606	Extracellular	0.0137	0.0008	0.0002	0.9854	0.0012	0.001	0.0109	0.0	0.0	0.0006	0.0
sp|Q68KK0|Negative_607	Extracellular	0.0007	0.0002	0.0021	0.9475	0.0002	0.0013	0.0049	0.0	0.0002	0.0434	0.0001
sp|Q8CI19|Negative_608	Extracellular	0.0027	0.0021	0.0078	0.8761	0.0182	0.0015	0.0425	0.0004	0.0003	0.051	0.0001
sp|Q9NRA1|Negative_608	Extracellular	0.0012	0.0017	0.0088	0.9082	0.0069	0.001	0.0438	0.0001	0.0001	0.0294	0.0
sp|Q4P902|Negative_509	Extracellular	0.0002	0.0	0.0013	0.9563	0.0004	0.0001	0.0109	0.0001	0.0	0.031	0.0
sp|Q0WUV7|Negative_609	Extracellular	0.0925	0.0004	0.0111	0.7563	0.0232	0.0073	0.1188	0.0022	0.0004	0.0786	0.0016
sp|Q93X94|Negative_609	Extracellular	0.0427	0.0003	0.0046	0.6031	0.0028	0.0072	0.2081	0.0003	0.0025	0.1697	0.0013
sp|P86951|Negative_528	Extracellular	0.0006	0.0	0.0001	0.9518	0.0009	0.0004	0.0051	0.0	0.0	0.0417	0.0
sp|A7RDN6|Negative_610	Extracellular	0.1798	0.0108	0.1033	0.475	0.2094	0.0195	0.0726	0.0119	0.0047	0.0358	0.0572
sp|Q5VYX0|Negative_610	Extracellular	0.1494	0.0094	0.1067	0.5124	0.1886	0.016	0.0243	0.0799	0.0025	0.0405	0.0198
sp|Q03178|Negative_499	Extracellular	0.0001	0.0	0.0005	0.9955	0.0	0.0	0.0012	0.0	0.0	0.0027	0.0
sp|Q96LB9|Negative_567	Extracellular	0.0016	0.0	0.001	0.7911	0.0001	0.0014	0.0341	0.0	0.0	0.172	0.0001
sp|P86858|Negative_611	Extracellular	0.0742	0.0008	0.0023	0.8306	0.0235	0.0027	0.1345	0.0001	0.0021	0.0033	0.0002
sp|Q6PGN1|Negative_612	Extracellular	0.0472	0.0028	0.0018	0.9185	0.0185	0.023	0.0194	0.0005	0.0064	0.0071	0.0019
sp|Q59Y11|Negative_613	Endoplasmic_reticulum	0.9352	0.0331	0.0006	0.0019	0.0023	0.0264	0.6719	0.0007	0.2379	0.025	0.0002
sp|Q5PPM0|Negative_614	Extracellular	0.0	0.0	0.0	0.9757	0.0	0.0	0.0021	0.0	0.0	0.0221	0.0
sp|P33157|Negative_597	Lysosome/Vacuole	0.0153	0.0001	0.0011	0.2267	0.0006	0.0008	0.2239	0.0006	0.0012	0.5448	0.0002
sp|P17693|Negative_615	Cell_membrane	0.9703	0.0001	0.0002	0.0265	0.143	0.6452	0.1457	0.013	0.0043	0.0178	0.004
sp|P0CH47|Negative_618	Extracellular	0.0	0.0	0.0	0.9966	0.0	0.0	0.0008	0.0	0.0	0.0025	0.0
sp|Q8NJQ5|Negative_616	Extracellular	0.0001	0.0	0.0003	0.9478	0.0	0.0	0.0028	0.0	0.0	0.0491	0.0
sp|P86963|Negative_617	Extracellular	0.0	0.0001	0.0	0.9994	0.0	0.0	0.0004	0.0	0.0	0.0001	0.0
sp|B3A0P7|Negative_619	Extracellular	0.0	0.0	0.0001	0.9995	0.0	0.0001	0.0002	0.0	0.0	0.0001	0.0
sp|P86949|Negative_528	Extracellular	0.0038	0.0	0.0	0.8852	0.0003	0.0024	0.0026	0.0002	0.0001	0.1093	0.0
sp|A1E295|Negative_620	Extracellular	0.0001	0.0	0.0001	0.6073	0.0	0.0001	0.0324	0.0	0.0	0.36	0.0
sp|D4B4V1|Negative_622	Extracellular	0.0078	0.0001	0.0063	0.659	0.0017	0.0005	0.197	0.0019	0.0001	0.1332	0.0002
sp|P43508|Negative_620	Extracellular	0.0001	0.0	0.0009	0.6161	0.0	0.0001	0.011	0.0	0.0	0.3719	0.0
sp|A8TGA1|Negative_621	Extracellular	0.0	0.0	0.0	0.9975	0.0	0.0	0.0004	0.0	0.0	0.0021	0.0
sp|Q6H3X3|Negative_623	Cell_membrane	0.9948	0.0002	0.0	0.001	0.0001	0.9484	0.0333	0.0	0.0143	0.0027	0.0
sp|Q4ZJN1|Negative_377	Extracellular	0.0029	0.0	0.0001	0.9666	0.0004	0.0031	0.0127	0.0	0.0011	0.016	0.0
sp|Q9JI81|Negative_624	Extracellular	0.0001	0.0	0.0005	0.9013	0.0003	0.0003	0.0061	0.0	0.0	0.0914	0.0
sp|B2RNN3|Negative_377	Extracellular	0.0001	0.0	0.0	0.991	0.0	0.0002	0.0044	0.0	0.0	0.0043	0.0
sp|P79021|Negative_626	Extracellular	0.0022	0.0001	0.0008	0.9487	0.0011	0.0009	0.0128	0.0	0.0003	0.0353	0.0
sp|H2A0L9|Negative_625	Extracellular	0.0001	0.0	0.0	0.9948	0.0	0.0001	0.0003	0.0	0.0	0.0048	0.0
sp|D4AVJ0|Negative_627	Extracellular	0.0003	0.0	0.0046	0.8618	0.0007	0.0001	0.0265	0.0002	0.0	0.1061	0.0001
sp|P79019|Negative_626	Extracellular	0.001	0.0	0.0003	0.9701	0.0003	0.0004	0.0082	0.0	0.0001	0.0205	0.0
sp|W0HFK8|Negative_509	Extracellular	0.0004	0.0	0.0216	0.8655	0.001	0.0002	0.0175	0.0005	0.0	0.0934	0.0003
sp|P91889|Negative_628	Extracellular	0.0017	0.0004	0.0002	0.9721	0.0006	0.0024	0.0183	0.0	0.0002	0.0058	0.0
sp|Q91ZF2|Negative_624	Extracellular	0.0001	0.0	0.0007	0.8196	0.0001	0.0008	0.0339	0.0	0.0	0.1448	0.0
sp|Q01176|Negative_509	Extracellular	0.0	0.0	0.0	0.9992	0.0	0.0	0.0001	0.0	0.0	0.0006	0.0
sp|Q9GLE3|Negative_624	Extracellular	0.0013	0.0	0.0002	0.8854	0.0001	0.0009	0.011	0.0	0.0	0.1024	0.0
